;Unnamed: 0;League;Home;Away;INC;Round;Date;Time;H_Score;A_Score;HT_H_Score;HT_A_Score;WIN;H_BET;X_BET;A_BET;WIN_BET;OVER_2.5;OVER_3.5;H_15;A_15;H_45_50;A_45_50;H_90;A_90;H_Missing_Players;A_Missing_Players;Missing_Players;H_Ball_Possession;A_Ball_Possession;H_Goal_Attempts;A_Goal_Attempts;H_Shots_on_Goal;A_Shots_on_Goal;H_Attacks;A_Attacks;H_Dangerous_Attacks;A_Dangerous_Attacks;H_Shots_off_Goal;A_Shots_off_Goal;H_Blocked_Shots;A_Blocked_Shots;H_Free_Kicks;A_Free_Kicks;H_Corner_Kicks;A_Corner_Kicks;H_Offsides;A_Offsides;H_Throw_in;A_Throw_in;H_Goalkeeper_Saves;A_Goalkeeper_Saves;H_Fouls;A_Fouls;H_Yellow_Cards;A_Yellow_Cards;Game Link;no_match_home;no_match_away;goal_diff;goal_diff_HT;winner;h_form;a_form;Shots_on_Goal_avg_H;Shots_on_Goal_avg_A;Fouls_avg_H;Fouls_avg_A;Yellow_Cards_avg_H;Yellow_Cards_avg_A;Ball_Possession_avg_H;Ball_Possession_avg_A;Corner_Kicks_avg_H;Corner_Kicks_avg_A;Offsides_avg_H;Offsides_avg_A
62696;62696;pko-bp-ekstraklasa;11;15;"[""25' Yellow_Home - Kruk K."", ""50' Yellow_Home - Starzyński F."", ""65' Goal_Home - Starzyński F.(Zhigulev I.)"", ""68' Yellow_Home - Bartolewski M."", ""87' Goal_Away - Rasmussen M.(Hanca S.)"", ""90+2' Yellow_Home - Zhigulev I.""]";12;2021-10-24;15:00;1.0;1.0;0.0;0.0;Draw;2.72;3.16;2.9;3.16;False;False;False;False;False;False;False;False;8;6;2.0;0.51;0.49;14.0;7.0;4.0;4.0;112.0;109.0;97.0;79.0;10.0;3.0;;;;;5.0;4.0;0.0;1.0;;;3.0;3.0;16.0;8.0;4.0;0.0;https://www.flashscore.com/match/46rY3c29/#/match-summary/match-summary;11;12;0.0;0.0;0;-1;-1;4.3;4.7272727272727275;14.2;13.363636363636363;2.3;2.272727272727273;0.491;0.5018181818181818;5.5;5.2727272727272725;1.1;2.3636363636363638
62695;62695;pko-bp-ekstraklasa;14;12;"[""78' Yellow_Away - Flis M."", ""90+4' Yellow_Home - Trałka Ł.""]";12;2021-10-24;17:30;0.0;0.0;0.0;0.0;Draw;2.4;3.2;3.3;3.2;False;False;False;False;False;False;False;False;1;3;-2.0;0.55;0.45;8.0;8.0;2.0;3.0;101.0;82.0;78.0;37.0;6.0;5.0;;;;;8.0;3.0;3.0;0.0;;;3.0;2.0;16.0;11.0;1.0;1.0;https://www.flashscore.com/match/G6wEfgPe/#/match-summary/match-summary;12;12;0.0;0.0;0;-5;1;3.3636363636363638;3.909090909090909;14.272727272727273;11.181818181818182;1.6363636363636365;;0.4527272727272727;0.4563636363636364;4.909090909090909;4.818181818181818;1.0909090909090908;1.4545454545454546
62694;62694;pko-bp-ekstraklasa;6;5;"[""11' Goal_Home - Toril A.(Pyrka A.)"", ""15' Goal_Home - Toril A.(Kądzior D.)"", ""21' Goal_Away - Muci E.(Luquinhas)"", ""26' Yellow_Away - Mladenovic F."", ""60' Goal_Home - Toril A.(Chrapek M.)"", ""64' Yellow_Home - Sokołowski P."", ""87' Goal_Home - Stojiljkovic N."", ""89' Yellow_Home - Miguelito"", ""90+2' Yellow_Away - Slisz B.""]";12;2021-10-24;20:00;4.0;1.0;2.0;1.0;Home;3.35;3.25;2.36;3.35;True;True;True;False;False;False;False;False;3;6;-3.0;0.4;0.6;15.0;20.0;7.0;5.0;82.0;103.0;56.0;109.0;8.0;15.0;;;;;1.0;14.0;2.0;1.0;;;4.0;3.0;17.0;17.0;2.0;2.0;https://www.flashscore.com/match/vPzo1enS/#/match-summary/match-summary;12;10;3.0;1.0;6;-1;-2;3.727272727272727;3.888888888888889;12.181818181818182;12.333333333333334;;2.888888888888889;0.4890909090909092;0.538888888888889;4.7272727272727275;6.666666666666667;1.6363636363636365;1.2222222222222223
62693;62693;pko-bp-ekstraklasa;15;13;"[""25' Goal_Away - Penalty Angielski K.(Penalty )"", ""61' Yellow_Away - Kaput M."", ""72' Goal_Home - Piszczek F.(Loshaj F.)"", ""77' Yellow_Away - Jakubik D."", ""83' Yellow_Home - Myszor J."", ""88' Yellow_Home - Loshaj F."", ""90+5' Yellow_Away - Bogusz A."", ""90+7' Goal_Away - Bogusz A.(Radecki M.)""]";13;2021-10-29;18:00;1.0;2.0;0.0;1.0;Away;2.28;3.4;3.35;3.35;True;False;False;False;False;False;False;True;4;1;3.0;0.57;0.43;12.0;14.0;5.0;8.0;87.0;84.0;100.0;70.0;7.0;6.0;;;;;9.0;4.0;4.0;1.0;;;6.0;4.0;12.0;11.0;2.0;3.0;https://www.flashscore.com/match/M3U3HGW8/#/match-summary/match-summary;13;13;-1.0;-1.0;13;-2;2;4.666666666666667;4.583333333333333;12.916666666666666;13.0;2.0833333333333335;2.0;0.5008333333333334;0.5033333333333334;5.166666666666667;7.166666666666667;2.25;1.5
62692;62692;pko-bp-ekstraklasa;12;2;"[""36' Yellow_Home - Flis M."", ""79' Yellow_Home - Piasecki F."", ""84' Yellow_Away - Milic A."", ""90+2' Yellow_Home - Chorbadzhiyski B.""]";13;2021-10-29;20:30;0.0;0.0;0.0;0.0;Draw;7.5;4.4;1.49;4.4;False;False;False;False;False;False;False;False;3;3;0.0;0.29;0.71;5.0;30.0;1.0;9.0;57.0;122.0;20.0;104.0;4.0;21.0;;;;;0.0;11.0;0.0;4.0;;;9.0;1.0;8.0;13.0;3.0;1.0;https://www.flashscore.com/match/lIppcnof/#/match-summary/match-summary;13;13;0.0;0.0;0;1;7;3.8333333333333335;6.666666666666667;11.166666666666666;11.916666666666666;;1.5833333333333333;0.45583333333333337;0.5191666666666667;4.666666666666667;5.833333333333333;1.3333333333333333;1.9166666666666667
62688;62688;pko-bp-ekstraklasa;4;6;"[""20' Yellow_Home - Augustyn B."", ""22' Goal_Away - Pyrka A.(Toril A.)"", ""29' Yellow_Home - Cernych F."", ""41' Goal_Away - Penalty Kądzior D.(Penalty )"", ""51' Goal_Home - Penalty Cernych F.(Penalty )"", ""63' Goal_Home - Imaz J.(Żyro M.)"", ""65' Var_Home"", ""67' Yellow_Home - Pospisil M."", ""83' Goal_Away - Chrapek M.(Katranis A.)"", ""87' Yellow_Away - Kądzior D."", ""89' Red_Card_Home - Żółta kartka / Augustyn B."", ""90+2' Var_Home"", ""90+7' Yellow_Away - Plach F."", ""90+8' Goal_Home - Bida B.(Cernych F.)""]";13;2021-10-30;20:00;3.0;3.0;0.0;2.0;Draw;2.5;3.35;3.0;3.35;True;True;False;False;False;False;True;False;3;1;2.0;0.52;0.48;19.0;12.0;8.0;4.0;102.0;96.0;86.0;68.0;11.0;8.0;;;;;11.0;1.0;4.0;0.0;;;1.0;5.0;20.0;9.0;4.0;2.0;https://www.flashscore.com/match/thsxa8Gs/#/match-summary/match-summary;13;13;0.0;-2.0;0;0;-1;4.083333333333333;4.0;15.166666666666666;12.583333333333334;2.0;;0.4766666666666666;0.48166666666666674;4.166666666666667;4.416666666666667;1.6666666666666667;1.6666666666666667
62690;62690;pko-bp-ekstraklasa;14;16;"[""21' Yellow_Away - Diabate B."", ""24' Yellow_Away - Kubicki J."", ""38' Yellow_Home - Kiełb J."", ""48' Yellow_Home - Rodriguez M."", ""71' Yellow_Home - Papeau J."", ""90+2' Red_Card_Home - Żółta kartka / Kiełb J."", ""90+2' Yellow_Home - Ivanov R."", ""90+5' Goal_Away - Penalty Paixao F.(Penalty )"", ""90+7' Own_Away - Grzesik J.()""]";13;2021-10-30;15:00;0.0;1.0;0.0;0.0;Away;3.65;3.5;2.12;2.12;False;False;False;False;False;False;False;True;4;5;-1.0;0.37;0.63;6.0;24.0;1.0;9.0;72.0;92.0;40.0;76.0;5.0;15.0;;;;;2.0;8.0;1.0;1.0;;;7.0;1.0;25.0;14.0;5.0;2.0;https://www.flashscore.com/match/Wtzkd600/#/match-summary/match-summary;13;13;-1.0;0.0;16;-6;5;3.25;5.0;14.416666666666666;15.083333333333334;1.5833333333333333;2.3333333333333335;0.46083333333333326;0.5275;5.166666666666667;7.416666666666667;1.25;1.75
62691;62691;pko-bp-ekstraklasa;1;7;"[""06' Goal_Away - Pich R.(Exposito E.)"", ""09' Var_Away"", ""14' Goal_Home - Stefanik S.(Hlousek A.)"", ""41' Yellow_Home - Hlousek A."", ""50' Goal_Home - Mesanovic M.(Stefanik S.)"", ""55' Yellow_Away - Verdasca D."", ""59' Goal_Home - Śpiewak K.(Gergel R.)"", ""66' Penalty_Missed_Home -  Wlazlo P.()"", ""79' Yellow_Home - Stefanik S."", ""84' Goal_Away - Łyszczarz A.(Praszelik M.)"", ""85' Yellow_Home - Mesanovic M."", ""87' Goal_Away - Łyszczarz A.(la W.)"", ""90+8' Goal_Home - Grzybek M.(Zeman M.)""]";13;2021-10-30;12:30;4.0;3.0;1.0;1.0;Home;3.45;3.35;2.25;3.45;True;True;True;True;True;False;True;False;4;2;2.0;0.5;0.5;12.0;16.0;6.0;8.0;71.0;62.0;55.0;55.0;6.0;8.0;;;;;5.0;3.0;4.0;4.0;;;5.0;2.0;17.0;10.0;3.0;1.0;https://www.flashscore.com/match/80QaIdH2/#/match-summary/match-summary;12;13;1.0;0.0;1;-4;2;4.181818181818182;4.833333333333333;10.363636363636363;13.75;1.8181818181818181;1.9166666666666667;0.5336363636363637;0.46916666666666673;4.090909090909091;4.583333333333333;1.6363636363636365;2.0
62689;62689;pko-bp-ekstraklasa;10;11;"[""13' Yellow_Home - Manneh A."", ""31' Yellow_Away - Szysz P."", ""82' Yellow_Away - Sławiński O.""]";13;2021-10-30;17:30;0.0;0.0;0.0;0.0;Draw;1.95;3.45;4.4;3.45;False;False;False;False;False;False;False;False;0;7;-7.0;0.49;0.51;10.0;13.0;4.0;4.0;128.0;90.0;83.0;75.0;6.0;9.0;;;;;1.0;5.0;2.0;1.0;;;4.0;4.0;13.0;17.0;1.0;2.0;https://www.flashscore.com/match/4SJ8GznF/#/match-summary/match-summary;12;12;0.0;0.0;0;0;-1;4.363636363636363;4.2727272727272725;12.272727272727273;14.363636363636363;1.8181818181818181;2.4545454545454546;0.4854545454545454;0.49272727272727274;4.909090909090909;5.454545454545454;1.8181818181818181;1.0
62687;62687;pko-bp-ekstraklasa;17;9;"[""10' Yellow_Away - Brown F."", ""39' Goal_Home - Sekulski L.(Wolski R.)"", ""42' Yellow_Home - Szwoch M."", ""48' Goal_Home - Sekulski L.(Michalski D.)"", ""57' Yellow_Home - Wolski R."", ""69' Yellow_Away - Sobol H."", ""84' Yellow_Home - Rzeźniczak J."", ""90+1' Yellow_Away - Zhukov G.""]";13;2021-10-31;12:30;2.0;0.0;1.0;0.0;Home;2.26;3.4;3.4;2.26;False;False;False;False;True;False;False;False;0;2;-2.0;0.47;0.53;12.0;14.0;7.0;2.0;114.0;122.0;50.0;60.0;5.0;12.0;;;;;6.0;1.0;2.0;3.0;;;2.0;5.0;19.0;17.0;3.0;3.0;https://www.flashscore.com/match/URhheQF6/#/match-summary/match-summary;13;13;2.0;1.0;17;0;-3;4.0;4.25;15.083333333333334;13.666666666666666;2.4166666666666665;2.4166666666666665;0.48916666666666675;0.5599999999999999;4.5;6.0;1.25;2.5
62686;62686;pko-bp-ekstraklasa;3;18;"[""05' Yellow_Away - Niewulis A."", ""45+1' Yellow_Home - Rymaniak B."", ""45+4' Penalty_Missed_Away -  Tudor F.()"", ""47' Yellow_Home - Serrano A."", ""56' Yellow_Home - Mak Mi."", ""75' Yellow_Away - Poletanovic M."", ""80' Yellow_Home - Drewniak S."", ""88' Yellow_Home - Śpiączka B.""]";13;2021-10-31;15:00;0.0;0.0;0.0;0.0;Draw;6.7;4.4;1.53;4.4;False;False;False;False;False;False;False;False;0;2;-2.0;0.43;0.57;6.0;21.0;2.0;5.0;99.0;123.0;42.0;107.0;4.0;16.0;;;;;1.0;12.0;2.0;0.0;;;5.0;2.0;25.0;10.0;5.0;2.0;https://www.flashscore.com/match/hvufgnLB/#/match-summary/match-summary;13;12;0.0;0.0;0;-7;4;2.8333333333333335;6.454545454545454;14.083333333333334;14.363636363636363;;2.4545454545454546;0.46916666666666657;0.47;4.0;5.636363636363637;1.6666666666666667;1.8181818181818181
62685;62685;pko-bp-ekstraklasa;5;8;"[""45' Goal_Away - Zahovic L.(Kowalczyk S.)"", ""47' Goal_Away - Kurzawa R.(Bartkowski J.)"", ""84' Yellow_Away - Legowski M."", ""89' Yellow_Home - Josue""]";13;2021-10-31;17:30;0.0;2.0;0.0;1.0;Away;2.42;3.2;3.3;3.3;False;False;False;False;False;True;False;False;5;3;2.0;0.57;0.43;20.0;10.0;8.0;7.0;105.0;81.0;72.0;42.0;12.0;3.0;;;;;8.0;2.0;1.0;0.0;;;5.0;8.0;20.0;18.0;1.0;1.0;https://www.flashscore.com/match/ARotbSVm/#/match-summary/match-summary;11;13;-2.0;-1.0;8;-3;6;4.0;5.0;12.8;10.5;2.8;;0.545;0.5658333333333333;7.4;6.583333333333333;1.2;2.1666666666666665
62684;62684;pko-bp-ekstraklasa;17;1;"[""23' Goal_Home - Warchol D.(Sekulski L.)"", ""34' Goal_Away - Mesanovic M.(Stefanik S.)"", ""58' Yellow_Home - Gerbowski F.""]";14;2021-11-05;18:00;1.0;1.0;1.0;1.0;Draw;1.98;3.57;4.05;3.57;False;False;False;False;False;False;False;False;1;3;-2.0;0.43;0.57;7.0;12.0;3.0;3.0;97.0;112.0;64.0;77.0;4.0;9.0;;;;;2.0;6.0;2.0;2.0;;;2.0;2.0;20.0;12.0;1.0;0.0;https://www.flashscore.com/match/WfFNA5Fg/#/match-summary/match-summary;14;13;0.0;0.0;0;0;-4;4.230769230769231;4.333333333333333;15.384615384615385;10.916666666666666;2.4615384615384617;1.9166666666666667;0.48769230769230776;0.5308333333333334;4.615384615384615;4.166666666666667;1.3076923076923077;1.8333333333333333
62683;62683;pko-bp-ekstraklasa;7;4;"[""26' Yellow_Away - Puerto I."", ""29' Yellow_Away - Kwiecień B."", ""34' Yellow_Away - Bida B."", ""45+3' Goal_Home - Exposito E.(Mączyński K.)"", ""54' Goal_Away - Prikryl T."", ""64' Yellow_Home - Golla W."", ""82' Goal_Home - Łyszczarz A.(Zylla M.)"", ""90+2' Goal_Away - Imaz J.(Nastic B.)""]";14;2021-11-05;20:30;2.0;2.0;1.0;0.0;Draw;2.06;3.46;3.9;3.46;True;True;False;False;True;False;False;True;2;2;0.0;0.52;0.48;7.0;15.0;3.0;7.0;119.0;106.0;83.0;70.0;4.0;8.0;;;;;5.0;6.0;1.0;2.0;;;5.0;1.0;10.0;20.0;1.0;3.0;https://www.flashscore.com/match/AoER9PUa/#/match-summary/match-summary;14;14;0.0;1.0;0;2;0;5.076923076923077;4.384615384615385;13.461538461538462;15.538461538461538;1.8461538461538463;2.1538461538461537;0.4715384615384616;0.48000000000000004;4.461538461538462;4.6923076923076925;2.1538461538461537;1.8461538461538463
62679;62679;pko-bp-ekstraklasa;3;2;"[""18' Goal_Away - Amaral J.(Ishak M.)"", ""49' Yellow_Away - Rebocho P."", ""79' Goal_Home -  J.(Krykun S.)""]";14;2021-11-06;20:00;1.0;1.0;0.0;1.0;Draw;9.7;5.2;1.36;5.2;False;False;False;False;False;False;False;False;2;1;1.0;0.43;0.57;4.0;25.0;1.0;10.0;97.0;132.0;46.0;87.0;3.0;15.0;;;;;4.0;8.0;0.0;0.0;;;9.0;0.0;5.0;9.0;0.0;1.0;https://www.flashscore.com/match/WUwbh6zI/#/match-summary/match-summary;14;14;0.0;-1.0;0;-7;7;2.769230769230769;6.846153846153846;14.923076923076923;12.0;;1.5384615384615385;0.46615384615384603;0.5338461538461539;3.769230769230769;6.230769230769231;1.6923076923076923;2.076923076923077
62681;62681;pko-bp-ekstraklasa;13;10;"[""16' Yellow_Away - Dadok R."", ""25' Goal_Home - Abramowicz D.(Machado L.)"", ""74' Yellow_Home - Jakubik D.""]";14;2021-11-06;15:00;1.0;0.0;1.0;0.0;Home;2.42;3.3;3.2;2.42;False;False;False;False;False;False;False;False;1;0;1.0;0.43;0.57;14.0;12.0;3.0;1.0;123.0;127.0;74.0;84.0;11.0;11.0;;;;;7.0;8.0;1.0;0.0;;;1.0;2.0;11.0;13.0;1.0;1.0;https://www.flashscore.com/match/ImZnH7xQ/#/match-summary/match-summary;14;13;1.0;1.0;13;3;-1;4.846153846153846;4.333333333333333;12.846153846153847;12.333333333333334;2.076923076923077;1.75;0.49769230769230777;0.48583333333333334;6.923076923076923;4.583333333333333;1.4615384615384615;1.8333333333333333
62682;62682;pko-bp-ekstraklasa;6;14;"[""45+1' Yellow_Away - Zrelak A."", ""71' Yellow_Away - Trałka Ł."", ""79' Goal_Away - Zrelak A.(Czyz S.)"", ""90+6' Yellow_Home - Konczkowski M.""]";14;2021-11-06;12:30;0.0;1.0;0.0;0.0;Away;1.75;3.62;5.5;5.5;False;False;False;False;False;False;False;False;1;4;-3.0;0.65;0.35;9.0;5.0;1.0;2.0;133.0;77.0;93.0;62.0;8.0;3.0;;;;;5.0;7.0;2.0;2.0;;;1.0;1.0;12.0;12.0;1.0;2.0;https://www.flashscore.com/match/vczqImNJ/#/match-summary/match-summary;14;14;-1.0;0.0;14;-2;-5;4.0;3.076923076923077;12.307692307692308;15.23076923076923;;1.8461538461538463;0.48153846153846164;0.4538461538461538;4.153846153846154;4.923076923076923;1.5384615384615385;1.2307692307692308
62680;62680;pko-bp-ekstraklasa;16;11;"[""06' Goal_Away - Penalty Starzyński F.(Penalty )"", ""40' Yellow_Away - Żubrowski J."", ""74' Yellow_Away - Hładun D."", ""83' Yellow_Away - Sławiński O."", ""83' Yellow_Home - Maloca M."", ""84' Goal_Home - Terrazzino M.(Żukowski M.)"", ""90+4' Goal_Home - Terrazzino M.(Paixao F.)""]";14;2021-11-06;17:30;2.0;1.0;0.0;1.0;Home;1.72;3.8;5.4;1.72;True;False;False;True;False;False;True;False;2;6;-4.0;0.61;0.39;17.0;16.0;7.0;5.0;109.0;80.0;89.0;65.0;10.0;11.0;;;;;10.0;5.0;1.0;1.0;;;4.0;5.0;12.0;20.0;1.0;3.0;https://www.flashscore.com/match/OlhdfpVC/#/match-summary/match-summary;14;13;1.0;-1.0;16;6;-2;5.3076923076923075;4.25;15.0;14.583333333333334;2.3076923076923075;2.4166666666666665;0.5353846153846153;0.49416666666666664;7.461538461538462;5.416666666666667;1.6923076923076923;1.0
62678;62678;pko-bp-ekstraklasa;18;8;"[""47' Yellow_Home - Petrasek T."", ""66' Yellow_Home - Arsenic Z."", ""85' Yellow_Away - Kurzawa R."", ""89' Yellow_Away - Drygas K.""]";14;2021-11-07;15:00;0.0;0.0;0.0;0.0;Draw;2.38;3.26;3.3;3.26;False;False;False;False;False;False;False;False;2;3;-1.0;0.44;0.56;8.0;11.0;2.0;5.0;100.0;89.0;92.0;69.0;6.0;6.0;;;;;4.0;1.0;4.0;0.0;;;5.0;2.0;14.0;19.0;2.0;2.0;https://www.flashscore.com/match/zTLECRps/#/match-summary/match-summary;13;14;0.0;0.0;0;4;6;6.333333333333333;5.153846153846154;14.0;11.076923076923077;2.4166666666666665;;0.47833333333333333;0.5553846153846154;6.166666666666667;6.230769230769231;1.6666666666666667;2.0
62677;62677;pko-bp-ekstraklasa;5;12;"[""20' Yellow_Home - Ribeiro Y."", ""39' Yellow_Home - Emreli M."", ""41' Yellow_Away - Flis M."", ""42' Goal_Home - Wieteska M.(Josue)"", ""44' Goal_Away - Sitek M.(Piasecki F.)"", ""45' Yellow_Home - Jędrzejczyk A."", ""45+1' Goal_Away - Piasecki F."", ""78' Yellow_Home - Mladenovic F."", ""81' Goal_Away - Żyro M.(Getinger K.)"", ""90+1' Yellow_Away - Chorbadzhiyski B.""]";14;2021-11-07;17:30;1.0;3.0;1.0;2.0;Away;1.48;4.2;8.5;8.5;True;True;False;False;False;True;False;False;5;4;1.0;0.66;0.34;29.0;7.0;8.0;4.0;96.0;71.0;120.0;37.0;21.0;3.0;;;;;10.0;1.0;0.0;1.0;;;1.0;7.0;13.0;11.0;4.0;2.0;https://www.flashscore.com/match/2ui0g4pJ/#/match-summary/match-summary;12;14;-2.0;-1.0;12;-4;2;4.363636363636363;3.6153846153846154;13.454545454545455;10.923076923076923;2.6363636363636362;;0.5472727272727274;0.44307692307692315;7.454545454545454;4.3076923076923075;1.1818181818181819;1.2307692307692308
62676;62676;pko-bp-ekstraklasa;9;15;"[""23' Yellow_Home - El Mahdioui A.(Podcięcie)"", ""37' Yellow_Home - Kliment J.(Faul)"", ""52' Goal_Home - Yeboah Y.(Skvarka M.)"", ""58' Yellow_Away - Jugas J.(Podcięcie)"", ""60' Yellow_Home - Sadlok M.(Niesportowe zachowanie)"", ""90+3' Yellow_Away - Alvarez M.(Uderzenie łokciem)"", ""90+5' Yellow_Away - Hanca S.(Bójka)""]";14;2021-11-07;20:00;1.0;0.0;0.0;0.0;Home;2.76;3.25;2.78;2.76;False;False;False;False;False;False;False;False;2;3;-1.0;0.53;0.47;9.0;11.0;2.0;7.0;90.0;86.0;55.0;59.0;7.0;4.0;;;;;3.0;3.0;3.0;1.0;;;7.0;2.0;12.0;17.0;3.0;3.0;https://www.flashscore.com/match/lWPIBo0m/#/match-summary/match-summary;14;14;1.0;0.0;9;-2;-3;4.076923076923077;4.6923076923076925;13.923076923076923;12.846153846153847;2.4615384615384617;2.076923076923077;0.5576923076923076;0.5061538461538462;5.615384615384615;5.461538461538462;2.5384615384615383;2.3846153846153846
62675;62675;pko-bp-ekstraklasa;14;17;"[""08' Yellow_Away - Sekulski L."", ""22' Yellow_Away - Furman D."", ""45+2' Goal_Away - Cielemecki R.(Tomasik P.)"", ""64' Goal_Away - Sekulski L.(Vallo K.)"", ""75' Yellow_Away - Kolar M."", ""77' Yellow_Home - Kupczak M."", ""87' Yellow_Away - Rzeźniczak J."", ""89' Yellow_Away - Krzyzanski D."", ""90+3' Own_Home - Rasak D.()""]";15;2021-11-20;12:30;0.0;2.0;0.0;1.0;Away;2.72;3.15;2.9;2.9;False;False;False;False;False;True;False;False;4;0;4.0;0.51;0.49;18.0;5.0;4.0;3.0;100.0;79.0;88.0;25.0;14.0;2.0;;;;;7.0;1.0;3.0;0.0;;;1.0;4.0;12.0;18.0;1.0;5.0;https://www.flashscore.com/match/48Z0OOqg/#/match-summary/match-summary;15;15;-2.0;-1.0;17;-6;1;3.0;4.142857142857143;15.0;15.714285714285714;1.8571428571428572;2.357142857142857;0.44642857142857134;0.4835714285714286;5.071428571428571;4.428571428571429;1.2857142857142858;1.3571428571428572
62674;62674;pko-bp-ekstraklasa;4;9;"[""09' Red_Card_Away - Frydrych M."", ""16' Yellow_Home - Tabiś K."", ""23' Yellow_Home - Augustyn B."", ""33' Yellow_Home - Cernych F."", ""41' Goal_Home - Augustyn B.(Pospisil M.)"", ""45+1' Goal_Away - Szota S."", ""54' Yellow_Home - Nastic B."", ""59' Goal_Home - Prikryl T.(Nastic B.)"", ""67' Yellow_Away - Młyński M."", ""76' Yellow_Home - Tiru B."", ""79' Yellow_Away - Brown F."", ""85' Yellow_Away - Szot D."", ""87' Goal_Home - Żyro M.(Struski K.)""]";15;2021-11-20;15:00;3.0;1.0;1.0;1.0;Home;2.55;3.42;2.9;2.55;True;True;False;False;False;True;False;False;4;2;2.0;0.59;0.41;17.0;5.0;10.0;3.0;114.0;91.0;88.0;49.0;7.0;2.0;;;;;8.0;2.0;3.0;1.0;;;2.0;7.0;14.0;13.0;5.0;3.0;https://www.flashscore.com/match/vR1v7NEI/#/match-summary/match-summary;15;15;2.0;0.0;4;1;-3;4.571428571428571;3.9285714285714284;15.857142857142858;13.785714285714286;2.2142857142857144;2.5;0.48000000000000004;0.5557142857142857;4.785714285714286;5.428571428571429;1.8571428571428572;2.5714285714285716
62673;62673;pko-bp-ekstraklasa;12;16;"[""13' Goal_Home - Sitek M.(Mak M.)"", ""29' Yellow_Away - Kryeziu E."", ""36' Yellow_Away - Makowski T."", ""36' Yellow_Home - Kort D."", ""37' Goal_Away - Durmus I.(Paixao F.)"", ""39' Yellow_Home - Żyro M."", ""45+1' Goal_Away - Terrazzino M.(Paixao F.)"", ""59' Goal_Away - Terrazzino M."", ""65' Goal_Home - Penalty Tomasiewicz G.(Penalty )"", ""77' Goal_Home - Mak M.(Piasecki F.)"", ""90+3' Yellow_Home - Piasecki F.""]";15;2021-11-20;17:30;3.0;3.0;1.0;2.0;Draw;3.6;3.55;2.12;3.55;True;True;True;False;False;True;False;False;3;2;1.0;0.44;0.56;14.0;22.0;7.0;6.0;59.0;80.0;53.0;77.0;7.0;16.0;;;;;4.0;9.0;4.0;1.0;;;3.0;4.0;6.0;9.0;3.0;2.0;https://www.flashscore.com/match/QHzcP4Un/#/match-summary/match-summary;15;15;0.0;-1.0;0;2;6;3.642857142857143;5.428571428571429;10.928571428571429;14.785714285714286;;2.2142857142857144;0.4357142857142858;0.5407142857142857;4.071428571428571;7.642857142857143;1.2142857142857142;1.6428571428571428
62672;62672;pko-bp-ekstraklasa;2;6;"[""55' Goal_Home - Amaral J.(Pereira J.)""]";15;2021-11-20;20:00;1.0;0.0;0.0;0.0;Home;1.46;4.75;7.4;1.46;False;False;False;False;False;False;False;False;1;0;1.0;0.58;0.42;24.0;3.0;5.0;0.0;105.0;90.0;88.0;40.0;19.0;3.0;;;;;8.0;1.0;0.0;2.0;;;0.0;4.0;20.0;10.0;;;https://www.flashscore.com/match/6XgQUQ6P/#/match-summary/match-summary;15;15;1.0;0.0;2;8;-3;7.071428571428571;3.7857142857142856;11.785714285714286;12.285714285714286;1.5;;0.5364285714285715;0.4935714285714287;6.357142857142857;4.214285714285714;1.9285714285714286;1.5714285714285714
62671;62671;pko-bp-ekstraklasa;1;3;"[""04' Red_Card_Home - Tekijaski N."", ""22' Yellow_Away - Banaszak P."", ""34' Red_Card_Away - Żółta kartka / Banaszak P."", ""37' Goal_Home - Penalty Wlazlo P.(Penalty )"", ""64' Yellow_Home - Wlazlo P."", ""77' Goal_Away - Eyenga-Lokilo J.(Serrano A.)"", ""81' Yellow_Home - Kukulowicz B.""]";15;2021-11-21;12:30;1.0;1.0;1.0;0.0;Draw;1.83;3.65;4.75;3.65;False;False;False;False;False;False;False;False;3;2;1.0;0.58;0.42;13.0;18.0;2.0;8.0;64.0;62.0;43.0;60.0;11.0;10.0;;;;;5.0;5.0;1.0;1.0;;;7.0;1.0;10.0;15.0;2.0;2.0;https://www.flashscore.com/match/l6Y2iQkO/#/match-summary/match-summary;14;15;0.0;1.0;0;-4;-7;4.230769230769231;2.642857142857143;11.0;14.214285714285714;1.7692307692307692;;0.5338461538461539;0.46357142857142847;4.3076923076923075;3.7857142857142856;1.8461538461538463;1.5714285714285714
